,Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2968,1054,32.0,Male,Sweater,55.87841116684165,Kansas,M,Burnt orange,Winter,,2-Day Shipping,Yes,3,Debit Card,
2969,1231,,Male,Handbag,53.03751169003827,Illinois,L,Turquoise,Summer,,Express,Yes,0,Debit Card,
2970,511,40.0,Male,Jacket,48.6957692327703,West Virginia,M,Black,Winter,2.0,Next Day Air,Yes,8,Debit Card,
2971,1435,24.0,Male,Hoodie,44.36715177887832,,L,Aubergine,Winter,,2-Day Shipping,Yes,4,Debit Card,
2972,304,30.0,Male,Shorts,45.79832868637444,Oregon,M,Lavender,Spring,,2-Day Shipping,Yes,4,Debit Card,
2973,499,30.0,Female,Dress,53.698080091750086,Iowa,M,Black,Fall,5.0,Standard,Yes,11,Debit Card,
2974,1207,,Male,Scarf,40.00690119220173,Mississippi,S,Brown,Winter,,2-Day Shipping,Yes,3,Debit Card,
2975,1664,45.0,Female,Hoodie,53.40596283747141,Maine,XL,Burnt orange,Winter,4.0,2-Day Shipping,Yes,5,Debit Card,
2976,1051,40.0,Female,Running Shoes,55.03087238568567,Florida,M,Periwinkle,Spring,5.0,2-Day Shipping,Yes,3,Debit Card,
2977,348,23.0,Male,Jacket,53.61881110633895,Oregon,L,Mauve,Fall,4.0,2-Day Shipping,Yes,4,Debit Card,
2978,756,37.0,Female,Gloves,56.73340399171124,Florida,M,Ruby Red,Fall,,Standard,Yes,10,Debit Card,
2979,1629,40.0,Male,Sweater,63.44054962011023,Massachusetts,S,Aubergine,Fall,,2-Day Shipping,Yes,2,Debit Card,
2980,299,41.0,Female,Jacket,54.65027689080357,Maryland,M,Terra cotta,Winter,,Standard,Yes,1,Debit Card,
2981,103,22.0,Female,Gloves,53.49229503228488,Oklahoma,L,Black,Fall,,Standard,Yes,0,Debit Card,
2982,167,27.0,Male,Sunglasses,37.48269009290608,Delaware,XL,Lavender,Summer,,2-Day Shipping,Yes,0,Debit Card,
2983,444,,Female,Jacket,39.56751681776538,Hawaii,M,Ruby Red,Winter,,Standard,Yes,20,Debit Card,
2984,1437,45.0,Male,Backpack,46.37627956890764,,M,Burnt orange,Fall,,2-Day Shipping,Yes,0,Debit Card,
2985,120,38.0,Male,Gloves,54.53095174872615,,M,Muted mustard yellow,Winter,,2-Day Shipping,Yes,0,Debit Card,
2986,1178,41.0,Female,Shorts,60.57771676231516,Iowa,M,Brick red,Fall,,2-Day Shipping,Yes,3,Debit Card,
2987,1203,,Female,Backpack,56.20838315384084,Maryland,S,Aubergine,Winter,,2-Day Shipping,Yes,3,Debit Card,
2988,1565,42.0,Female,Hoodie,47.25545370602851,California,XL,Aubergine,Winter,5.0,Standard,Yes,5,Debit Card,
2989,1482,43.0,Male,Pajamas,41.37012321566255,Maryland,S,Mauve,Fall,4.0,Standard,Yes,0,Debit Card,
2990,1550,35.0,Female,Shorts,46.36951319794672,Kansas,M,White,Summer,,Standard,Yes,6,Debit Card,
2991,918,20.0,Male,Running Shoes,46.01209479908841,,M,Fuchsia,Summer,,2-Day Shipping,Yes,8,Debit Card,
2992,1622,47.0,Male,Backpack,46.90251875649521,Ohio,L,Brick red,Winter,2.0,2-Day Shipping,Yes,4,Debit Card,
2993,1362,30.0,Female,Boots,33.761456508966226,Alabama,M,Muted mustard yellow,Fall,5.0,2-Day Shipping,Yes,11,Debit Card,
2994,1408,,Male,Dress,56.71068255680996,Nevada,XL,Pale peach,Summer,4.0,Next Day Air,Yes,1,Debit Card,
2995,332,,Male,Boots,49.0696681840389,Florida,L,Terra cotta,Winter,4.0,Standard,Yes,4,Debit Card,
2996,724,32.0,Female,Boots,53.61639465100457,Missouri,L,Ruby Red,Winter,,2-Day Shipping,Yes,0,Debit Card,
2997,436,,Male,Backpack,48.9526195164715,Montana,XL,Aubergine,Fall,4.0,2-Day Shipping,Yes,1,Debit Card,
2998,833,22.0,Female,Handbag,54.2826546177222,California,L,Burnt orange,Summer,4.0,2-Day Shipping,Yes,2,Debit Card,
2999,163,19.0,Female,Socks,54.67539720219219,California,M,Black,Fall,5.0,Standard,Yes,2,Debit Card,
3000,191,18.0,Male,Leggings,43.794746140176606,Indiana,XL,Aubergine,Fall,,2-Day Shipping,Yes,13,Debit Card,
3001,1427,38.0,Male,Backpack,48.941249565859216,,M,Mauve,Winter,2.0,Standard,Yes,0,Debit Card,
3002,200,,Female,Socks,48.36705844541058,Idaho,XL,Brick red,Fall,4.0,Standard,Yes,18,Debit Card,
3003,529,51.0,Female,Handbag,49.84743754081056,Maryland,S,Lavender,Spring,,Standard,Yes,9,Debit Card,
3004,1002,24.0,Male,Leggings,56.91952101403968,Washington,M,Burnt orange,Fall,,2-Day Shipping,Yes,1,Debit Card,
3005,1090,44.0,Female,Shorts,48.38217196913714,Arizona,M,Periwinkle,Spring,,2-Day Shipping,Yes,0,Debit Card,
3006,461,60.0,Male,Dress,58.85325278363852,South Carolina,L,Burnt orange,Fall,,2-Day Shipping,Yes,0,Debit Card,
3007,947,39.0,Male,Sunglasses,52.897762934968114,Pennsylvania,XL,Muted mustard yellow,Fall,2.0,2-Day Shipping,Yes,20,Debit Card,
3008,483,31.0,Male,Dress,45.49554718805032,Connecticut,M,Burnt orange,Summer,,Standard,Yes,4,Debit Card,
3009,1174,30.0,Female,Backpack,50.01968458329523,,M,Aubergine,Winter,2.0,2-Day Shipping,Yes,4,Debit Card,
3010,617,18.0,Female,Sunglasses,45.21706706613422,Pennsylvania,L,White,Spring,5.0,2-Day Shipping,Yes,18,Debit Card,
3011,222,58.0,Female,Dress,62.34391344526264,North Carolina,XL,Lemon yellow,Spring,4.0,2-Day Shipping,Yes,7,Debit Card,
3012,743,38.0,Male,Handbag,46.40193791296066,Nevada,M,Fuchsia,Spring,5.0,2-Day Shipping,Yes,13,Debit Card,
3013,1135,45.0,Female,T-shirt,51.235221417916826,Wisconsin,M,Turquoise,Summer,,2-Day Shipping,Yes,1,Debit Card,
3014,945,34.0,Male,Scarf,56.76253424537644,Indiana,S,Ruby Red,Winter,2.0,2-Day Shipping,Yes,2,Debit Card,
3015,216,53.0,Female,Socks,61.53648349722378,New Jersey,S,Muted mustard yellow,Fall,1.0,Standard,Yes,4,Debit Card,
3016,307,20.0,Male,Shorts,43.43455082662015,North Dakota,S,Lavender,Summer,,2-Day Shipping,Yes,1,Debit Card,
3017,1182,21.0,Female,Socks,41.81935803150835,New York,L,Ruby Red,Winter,,2-Day Shipping,Yes,4,Debit Card,
3018,728,41.0,Female,Backpack,55.227443406592045,Arkansas,S,Terra cotta,Winter,5.0,2-Day Shipping,Yes,14,Debit Card,
3019,1298,39.0,Female,Boots,53.4423632640865,New Jersey,M,Terra cotta,Winter,,2-Day Shipping,Yes,1,Debit Card,
3020,777,37.0,Male,Jeans,54.01891160609119,Alabama,M,Brown,Fall,5.0,Standard,Yes,12,Debit Card,
3021,55,45.0,Female,Dress,46.33148261638481,New Mexico,M,Fuchsia,Spring,4.0,2-Day Shipping,Yes,15,Debit Card,
3022,1505,46.0,Male,Gloves,54.76551418358378,Alaska,M,Brick red,Fall,4.0,2-Day Shipping,Yes,3,Debit Card,
3023,166,,Male,Hoodie,47.76222029963232,Kentucky,S,Terra cotta,Winter,,2-Day Shipping,Yes,0,Debit Card,
3024,1202,37.0,Male,Leggings,57.78037181618244,Illinois,XL,Aubergine,Winter,5.0,Standard,Yes,16,Debit Card,
3025,214,18.0,Female,Leggings,48.64342659656995,Nevada,L,Terra cotta,Winter,,2-Day Shipping,Yes,3,Debit Card,
3026,1485,40.0,Female,T-shirt,44.059776133981806,Nebraska,M,Fuchsia,Summer,2.0,2-Day Shipping,Yes,0,Debit Card,
3027,862,,Female,Running Shoes,55.58264095131938,Virginia,XL,Baby blue,Summer,,2-Day Shipping,Yes,2,Debit Card,
3028,230,37.0,Male,Dress,55.44079959903106,Ohio,S,White,Spring,,2-Day Shipping,Yes,0,Debit Card,
3029,125,47.0,Female,Shorts,44.3958339153623,Nevada,M,Lemon yellow,Summer,,Standard,Yes,2,Debit Card,
3030,1314,33.0,Male,Running Shoes,48.17118288403277,Missouri,M,Mauve,Fall,,2-Day Shipping,Yes,8,Debit Card,
3031,859,42.0,Male,Sunglasses,36.74350505130843,Oklahoma,L,Fuchsia,Spring,,2-Day Shipping,Yes,8,Debit Card,
3032,1646,31.0,Female,Pajamas,52.478784352792246,Ohio,L,Burnt orange,Winter,2.0,2-Day Shipping,Yes,0,Debit Card,
3033,259,,Male,Leggings,58.31951740605786,Alabama,S,Black,Winter,,Express,Yes,0,Debit Card,
3034,1026,21.0,Male,Gloves,51.08685359268827,Nebraska,M,Burnt orange,Winter,5.0,2-Day Shipping,Yes,13,Debit Card,
3035,1382,47.0,Female,Dress,46.26680489185838,Illinois,L,Black,Fall,4.0,Standard,Yes,8,Debit Card,
3036,381,35.0,Male,Pajamas,47.69527321310148,,XL,Muted mustard yellow,Fall,,2-Day Shipping,Yes,0,Debit Card,
3037,1412,52.0,Female,Running Shoes,43.39630328004925,Louisiana,L,Fuchsia,Summer,,Standard,Yes,1,Debit Card,
3038,1060,22.0,Male,Pajamas,52.69292625130621,North Carolina,M,Brown,Winter,,Standard,Yes,6,Debit Card,
3039,1525,36.0,Male,Gloves,45.2607203690595,Massachusetts,L,Ruby Red,Fall,,2-Day Shipping,Yes,2,Debit Card,
3040,574,33.0,Female,Scarf,46.47867448747683,California,M,Muted mustard yellow,Winter,5.0,2-Day Shipping,Yes,0,Debit Card,
3041,1634,39.0,Female,Jacket,39.166836504689634,,M,Aubergine,Winter,4.0,Standard,Yes,15,Debit Card,
3042,1589,,Male,Shorts,40.98203196499787,,L,Periwinkle,Summer,,2-Day Shipping,Yes,7,Debit Card,
3043,709,44.0,Female,Hoodie,46.06846513221085,Kentucky,L,Mauve,Winter,,2-Day Shipping,Yes,1,Debit Card,
3044,1422,33.0,Female,Handbag,50.22384125118394,Pennsylvania,S,Turquoise,Summer,,2-Day Shipping,Yes,13,Debit Card,
3045,287,21.0,Male,Sunglasses,52.52740971111561,Nebraska,L,Baby blue,Summer,,Standard,Yes,10,Debit Card,
3046,1354,27.0,Male,Dress,37.670230466905736,Oregon,M,Lavender,Summer,4.0,Standard,Yes,11,Debit Card,
3047,562,,Female,Sweater,38.31901449840609,Alabama,M,Muted mustard yellow,Winter,2.0,Standard,Yes,0,Debit Card,
3048,47,25.0,Male,Boots,49.05501231148506,California,L,Brick red,Winter,,2-Day Shipping,Yes,12,Debit Card,
3049,1593,26.0,Female,Sweater,53.69921842885858,Iowa,M,Ruby Red,Winter,4.0,2-Day Shipping,Yes,0,Debit Card,
3050,371,41.0,Male,T-shirt,52.27255765002697,,M,Baby blue,Fall,,2-Day Shipping,Yes,7,Debit Card,
3051,1106,18.0,Female,Sunglasses,60.37313770296685,Massachusetts,S,White,Summer,4.0,2-Day Shipping,Yes,0,Debit Card,
3052,1673,,Female,Boots,45.85083195817685,South Carolina,L,Aubergine,Winter,,2-Day Shipping,Yes,3,Debit Card,
3053,539,49.0,Female,Jacket,60.95502094992467,,XL,Mauve,Winter,,2-Day Shipping,Yes,6,Debit Card,
3054,1265,30.0,Male,Leggings,47.02511936759181,Vermont,S,Ruby Red,Winter,,2-Day Shipping,Yes,5,Debit Card,
3055,1466,30.0,Female,Pajamas,53.82626245529562,Nebraska,XL,Mauve,Winter,,2-Day Shipping,Yes,0,Debit Card,
3056,1195,,Female,Sweater,46.18218681976575,New York,S,Mauve,Fall,5.0,2-Day Shipping,Yes,18,Debit Card,
3057,938,,Male,Sunglasses,47.012657127338194,Iowa,M,Periwinkle,Summer,,2-Day Shipping,Yes,12,Debit Card,
3058,1663,34.0,Female,T-shirt,34.04468675012123,,M,Burnt orange,Fall,5.0,2-Day Shipping,Yes,2,Debit Card,
3059,1628,47.0,Female,Socks,47.52841941426936,Maine,M,Terra cotta,Fall,,2-Day Shipping,Yes,3,Debit Card,
3060,1179,43.0,Male,Jacket,44.84222267907086,South Carolina,M,Black,Winter,4.0,2-Day Shipping,Yes,20,Debit Card,
3061,996,39.0,Male,Backpack,43.38867207338254,Idaho,M,Terra cotta,Winter,,2-Day Shipping,Yes,0,Debit Card,
3062,192,51.0,Male,T-shirt,48.712914366202845,Utah,M,Pale peach,Summer,,2-Day Shipping,Yes,0,Debit Card,
3063,1301,31.0,Female,Gloves,38.61104554359068,West Virginia,M,Terra cotta,Winter,4.0,2-Day Shipping,Yes,4,Debit Card,
3064,611,21.0,Female,Jeans,49.62466507207277,Oklahoma,M,Brown,Fall,,2-Day Shipping,Yes,7,Debit Card,
3065,622,30.0,Male,T-shirt,45.59812138629107,Kansas,S,Baby blue,Spring,,2-Day Shipping,Yes,0,Debit Card,
3066,1004,45.0,Female,Backpack,51.16884019853534,Ohio,M,Periwinkle,Fall,,2-Day Shipping,Yes,14,Debit Card,
3067,331,,Male,Leggings,47.924915526914575,North Dakota,M,Brown,Winter,5.0,2-Day Shipping,Yes,0,Debit Card,
3068,1457,20.0,Female,Shorts,52.3481799231735,Montana,S,Fuchsia,Spring,,Standard,Yes,5,Debit Card,
3069,523,,Female,T-shirt,48.1620231661033,Minnesota,M,Periwinkle,Summer,,2-Day Shipping,Yes,19,Debit Card,
3070,1406,56.0,Female,Handbag,46.74586516715716,New Hampshire,M,Baby blue,Summer,,2-Day Shipping,Yes,7,Debit Card,
3071,602,,Female,T-shirt,49.79473609189748,West Virginia,M,Ruby Red,Summer,,2-Day Shipping,Yes,13,Debit Card,
3072,841,25.0,Female,Socks,49.746858257688814,Alabama,L,Terra cotta,Fall,2.0,Standard,Yes,20,Debit Card,
3073,790,22.0,Male,Scarf,64.27038609814531,Idaho,S,Brick red,Winter,4.0,Standard,Yes,4,Debit Card,
3074,948,35.0,Male,Backpack,59.90605243559244,Indiana,M,Ruby Red,Fall,4.0,2-Day Shipping,Yes,1,Debit Card,
3075,232,,Female,Sunglasses,44.670871925634245,Tennessee,M,Baby blue,Summer,5.0,Standard,Yes,11,Debit Card,
3076,1517,,Female,Sunglasses,55.25768999081599,Nevada,L,White,Spring,4.0,2-Day Shipping,Yes,3,Debit Card,
3077,781,30.0,Male,Backpack,45.02390166779309,New York,M,Mauve,Winter,,2-Day Shipping,Yes,6,Debit Card,
3078,416,34.0,Female,Socks,53.84269841506684,Connecticut,M,Ruby Red,Winter,,2-Day Shipping,Yes,3,Debit Card,
3079,875,30.0,Male,Boots,52.66296520836514,Maine,M,Mauve,Fall,,2-Day Shipping,Yes,4,Debit Card,
3080,1251,32.0,Female,Pajamas,63.7934400968084,New Hampshire,XL,Brown,Fall,,2-Day Shipping,Yes,9,Debit Card,
3081,983,29.0,Female,Handbag,46.62220569010115,Texas,S,Lemon yellow,Summer,,Standard,Yes,3,Debit Card,
3082,188,39.0,Male,Handbag,56.54614718691848,,S,Pale peach,Fall,4.0,2-Day Shipping,Yes,5,Debit Card,
3083,1312,39.0,Female,Boots,49.507025817323566,Tennessee,M,Mauve,Fall,5.0,2-Day Shipping,Yes,20,Debit Card,
3084,1549,51.0,Male,Leggings,50.02998361292793,Maryland,M,Brick red,Winter,2.0,2-Day Shipping,Yes,10,Debit Card,
3085,604,25.0,Female,Sweater,41.06978208902335,Massachusetts,L,Muted mustard yellow,Fall,,2-Day Shipping,Yes,3,Debit Card,
3086,394,,Female,Boots,48.73042236796009,Vermont,L,Mauve,Fall,,Standard,Yes,1,Debit Card,
3087,1256,30.0,Female,Sweater,44.3383152449525,Indiana,M,Black,Winter,,2-Day Shipping,Yes,0,Debit Card,
3088,632,,Male,Boots,44.39535326551077,Washington,S,Black,Fall,,2-Day Shipping,Yes,4,Debit Card,
3089,642,,Male,Gloves,47.38967837483433,Alaska,M,Brick red,Winter,,2-Day Shipping,Yes,0,Debit Card,
3090,1234,28.0,Female,Boots,54.52698253552972,Utah,L,Mauve,Winter,,2-Day Shipping,Yes,20,Debit Card,
3091,931,20.0,Male,Scarf,57.1280069833992,Hawaii,L,Brick red,Winter,,2-Day Shipping,Yes,17,Debit Card,
3092,1623,35.0,Male,Scarf,50.08489545032376,Missouri,S,Aubergine,Winter,4.0,2-Day Shipping,Yes,0,Debit Card,
3093,1438,21.0,Female,Sunglasses,62.86214388549474,Montana,XL,Fuchsia,Summer,4.0,Standard,Yes,1,Debit Card,
3094,419,41.0,Male,Pajamas,65.33855945889917,,L,Black,Fall,,2-Day Shipping,Yes,18,Debit Card,
3095,1590,39.0,Female,T-shirt,49.89350171640567,,M,Baby blue,Summer,5.0,2-Day Shipping,Yes,9,Debit Card,
3096,682,,Male,Leggings,51.03413964713928,Louisiana,XL,Mauve,Fall,,2-Day Shipping,Yes,2,Debit Card,
3097,118,32.0,Male,Sunglasses,53.363966733797774,South Dakota,L,White,Summer,,2-Day Shipping,Yes,1,Debit Card,
3098,1478,38.0,Female,T-shirt,45.29193806595217,Oregon,XL,Pale peach,Summer,4.0,2-Day Shipping,Yes,7,Debit Card,
3099,851,36.0,Male,Running Shoes,53.20027680667047,,L,Baby blue,Spring,,2-Day Shipping,Yes,2,Debit Card,
3100,329,33.0,Female,T-shirt,43.1192936991302,Florida,M,Pale peach,Spring,,2-Day Shipping,Yes,1,Debit Card,
3101,597,21.0,Female,Backpack,62.35690653333499,,XL,Ruby Red,Winter,2.0,2-Day Shipping,Yes,2,Debit Card,
3102,1637,64.0,Female,Socks,43.90725763886703,North Dakota,L,Brown,Winter,,2-Day Shipping,Yes,15,Debit Card,
3103,1569,19.0,Male,Pajamas,45.00168506489017,Washington,L,Burnt orange,Winter,,2-Day Shipping,Yes,0,Debit Card,
3104,536,23.0,Male,T-shirt,52.50021573759456,West Virginia,L,Burnt orange,Fall,,2-Day Shipping,Yes,6,Debit Card,
3105,1514,30.0,Male,Sunglasses,43.19113987826088,Texas,M,Lavender,Summer,5.0,Next Day Air,Yes,20,Debit Card,
3106,987,20.0,Female,Shorts,54.349283060929416,Connecticut,S,Baby blue,Spring,,2-Day Shipping,Yes,13,Debit Card,
3107,1493,,Male,Handbag,52.19177514253615,North Carolina,M,Fuchsia,Summer,,2-Day Shipping,Yes,6,Debit Card,
3108,1275,21.0,Male,Boots,46.90094411556313,Missouri,M,Terra cotta,Winter,5.0,Standard,Yes,11,Debit Card,
3109,396,28.0,Male,Leggings,46.79436079322282,Rhode Island,L,Brick red,Winter,4.0,Next Day Air,Yes,8,Debit Card,
3110,1245,28.0,Male,Sweater,49.31861765233207,Indiana,S,Fuchsia,Winter,,2-Day Shipping,Yes,12,Debit Card,
3111,1280,,Male,Sweater,59.945537201119336,,L,Brick red,Winter,,2-Day Shipping,Yes,6,Debit Card,
3112,205,31.0,Male,Sunglasses,48.62439558383954,Arizona,M,Fuchsia,Summer,4.0,2-Day Shipping,Yes,11,Debit Card,
3113,1446,27.0,Male,Socks,51.06203492983483,Arkansas,M,Brown,Fall,,Standard,Yes,3,Debit Card,
3114,253,,Male,Jeans,39.42348714542623,Delaware,M,Muted mustard yellow,Fall,,2-Day Shipping,Yes,1,Debit Card,
3115,984,34.0,Female,Socks,47.21074782334684,New Mexico,L,Brown,Winter,,2-Day Shipping,Yes,6,Debit Card,
3116,1073,46.0,Male,Pajamas,50.52689789802051,Idaho,L,Mauve,Winter,4.0,2-Day Shipping,Yes,6,Debit Card,
3117,780,22.0,Female,Pajamas,48.580036818626056,Utah,M,Muted mustard yellow,Fall,2.0,2-Day Shipping,Yes,5,Debit Card,
3118,30,33.0,Female,Pajamas,45.99333041180341,,S,Mauve,Winter,5.0,Standard,Yes,4,Debit Card,
3119,1255,,Male,Sweater,53.40255431856593,California,XL,Burnt orange,Winter,,2-Day Shipping,Yes,10,Debit Card,
3120,280,,Female,Sunglasses,37.50186205530128,Arkansas,L,Ruby Red,Fall,4.0,Standard,Yes,1,Debit Card,
3121,462,25.0,Female,Scarf,47.37925422481501,Ohio,M,Brown,Winter,4.0,2-Day Shipping,Yes,15,Debit Card,
3122,934,28.0,Female,Scarf,43.42902618694013,,M,Ruby Red,Winter,4.0,2-Day Shipping,Yes,3,Debit Card,
3123,920,31.0,Male,Gloves,50.244260009639504,Massachusetts,L,Mauve,Winter,,2-Day Shipping,Yes,2,Debit Card,
3124,828,31.0,Female,Socks,56.22299104894514,Colorado,S,Terra cotta,Winter,5.0,2-Day Shipping,Yes,3,Debit Card,
3125,56,18.0,Female,Jacket,58.00393767463263,South Carolina,M,Brown,Winter,,Standard,Yes,2,Debit Card,
3126,681,42.0,Female,Boots,45.71481789622836,Tennessee,M,Terra cotta,Winter,,2-Day Shipping,Yes,2,Debit Card,
3127,1479,37.0,Male,Sunglasses,54.563568248601904,Washington,M,Periwinkle,Summer,,Standard,Yes,5,Debit Card,
3128,922,46.0,Female,Socks,52.60026525607259,South Dakota,L,Brown,Fall,,Standard,Yes,0,Debit Card,
3129,1223,41.0,Female,Jeans,51.928945802641714,Indiana,L,Mauve,Fall,,2-Day Shipping,Yes,14,Debit Card,
3130,1269,38.0,Male,Gloves,48.26411723222324,Idaho,XL,Lavender,Fall,,2-Day Shipping,Yes,5,Debit Card,
3131,786,32.0,Male,Gloves,61.21598476795002,Louisiana,S,Muted mustard yellow,Winter,4.0,Standard,Yes,7,Debit Card,
3132,706,58.0,Male,Hoodie,47.28394631197509,Arkansas,XL,Lemon yellow,Winter,,2-Day Shipping,Yes,3,Debit Card,
3133,282,20.0,Male,Hoodie,38.72342598437297,Oklahoma,XL,Brick red,Winter,4.0,2-Day Shipping,Yes,3,Debit Card,
3134,59,24.0,Male,Shorts,44.946015467374174,,M,Periwinkle,Summer,,2-Day Shipping,Yes,1,Debit Card,
3135,11,41.0,Male,Boots,42.40420575779428,Arkansas,L,Aubergine,Winter,,2-Day Shipping,Yes,7,Debit Card,
3136,1285,,Male,T-shirt,45.05837816221081,Arkansas,M,Periwinkle,Spring,,2-Day Shipping,Yes,10,Debit Card,
3137,155,37.0,Male,Dress,51.07214580420405,Oklahoma,M,Terra cotta,Summer,,Standard,Yes,3,Debit Card,
3138,581,44.0,Male,Handbag,41.22449835979776,Iowa,M,Muted mustard yellow,Summer,5.0,2-Day Shipping,Yes,12,Debit Card,
3139,593,52.0,Non-binary,Handbag,45.80447476178757,North Dakota,M,Fuchsia,Spring,5.0,2-Day Shipping,Yes,7,Debit Card,
3140,835,28.0,Female,Running Shoes,51.33647901939192,Nevada,M,Periwinkle,Spring,2.0,2-Day Shipping,Yes,2,Debit Card,
3141,1339,19.0,Female,Gloves,49.695866379956136,,S,Aubergine,Fall,2.0,2-Day Shipping,Yes,2,Debit Card,
3142,910,21.0,Male,Gloves,63.52687928637076,Louisiana,L,Brick red,Fall,,Standard,Yes,0,Debit Card,
3143,1390,34.0,Female,Shorts,56.6236588309565,Illinois,L,Lemon yellow,Summer,4.0,Standard,Yes,20,Debit Card,
3144,1183,26.0,Female,Jeans,44.31627707516234,New Mexico,M,Terra cotta,Fall,,2-Day Shipping,Yes,3,Debit Card,
3145,857,23.0,Male,Running Shoes,47.78112201369846,Alaska,M,White,Spring,,2-Day Shipping,Yes,6,Debit Card,
3146,1467,26.0,Male,Jacket,44.82826118665024,Alabama,M,Aubergine,Winter,,2-Day Shipping,Yes,3,Debit Card,
3147,820,60.0,Male,Shorts,53.2298159012322,Colorado,S,Pale peach,Spring,,2-Day Shipping,Yes,20,Debit Card,
3148,727,65.0,Female,Sunglasses,53.6088053404734,North Dakota,L,Lemon yellow,Summer,4.0,Standard,Yes,7,Debit Card,
3149,367,56.0,Male,Dress,52.73845896721108,Nebraska,M,Turquoise,Spring,,2-Day Shipping,Yes,2,Debit Card,
3150,1271,50.0,Male,Running Shoes,64.81136334637544,West Virginia,M,Pale peach,Spring,,2-Day Shipping,Yes,3,Debit Card,
3151,223,42.0,Female,Sweater,47.69306477460852,New York,XL,Brick red,Winter,,2-Day Shipping,Yes,7,Debit Card,
3152,111,38.0,Female,Boots,46.26419169847506,New York,M,Ruby Red,Winter,,Next Day Air,Yes,5,Debit Card,
3153,1111,29.0,Male,Socks,50.34649660321421,Texas,L,Brown,Fall,,2-Day Shipping,Yes,12,Debit Card,
3154,1533,,Female,Running Shoes,48.13389780447379,,S,Baby blue,Spring,4.0,2-Day Shipping,Yes,8,Debit Card,
3155,314,45.0,Female,Boots,44.51110045812068,,M,Terra cotta,Winter,,2-Day Shipping,Yes,8,Debit Card,
3156,1601,32.0,Male,Socks,54.45171631986575,Montana,S,Pale peach,Fall,,2-Day Shipping,Yes,0,Debit Card,
3157,726,32.0,Female,Hoodie,50.52468939371219,Texas,L,Turquoise,Winter,,2-Day Shipping,Yes,3,Debit Card,
3158,1008,,Female,T-shirt,44.27362769799541,Georgia,XL,Muted mustard yellow,Spring,,2-Day Shipping,Yes,3,Debit Card,
3159,1423,31.0,Male,Boots,55.38528992664659,Texas,L,Baby blue,Winter,4.0,2-Day Shipping,Yes,8,Debit Card,
3160,1184,21.0,Male,Handbag,50.21105999234217,Louisiana,M,Burnt orange,Fall,,Standard,Yes,4,Debit Card,
3161,151,,Male,Boots,51.84893946871336,California,L,Muted mustard yellow,Fall,,2-Day Shipping,Yes,5,Debit Card,
3162,1381,31.0,Male,Jeans,55.94070536027112,Massachusetts,S,Terra cotta,Fall,,2-Day Shipping,Yes,6,Debit Card,
3163,430,40.0,Male,Gloves,50.62225149347756,Washington,M,Ruby Red,Fall,,2-Day Shipping,Yes,5,Debit Card,
3164,212,52.0,Female,Scarf,40.45522150658407,,L,Brick red,Winter,,Standard,Yes,4,Debit Card,
3165,1198,26.0,Female,Dress,50.6862325861754,Vermont,L,Pale peach,Summer,5.0,2-Day Shipping,Yes,4,Debit Card,
3166,638,51.0,Female,Sweater,54.74937844507568,Tennessee,M,Aubergine,Winter,5.0,Standard,Yes,1,Debit Card,
3167,1560,52.0,Male,Jeans,51.3478062040782,Oregon,L,Aubergine,Fall,,2-Day Shipping,Yes,1,Debit Card,
3168,1025,38.0,Male,Leggings,54.48563786298924,,M,Brown,Fall,,2-Day Shipping,Yes,3,Debit Card,
3169,853,37.0,Male,Handbag,61.04594045836349,Florida,L,Pale peach,Summer,,Standard,Yes,6,Debit Card,
3170,204,32.0,Female,Sunglasses,43.08941306167544,Indiana,S,White,Summer,,Standard,Yes,6,Debit Card,
3171,1636,48.0,Female,Leggings,55.83551615489553,North Carolina,L,Brick red,Winter,,2-Day Shipping,Yes,4,Debit Card,
3172,1246,26.0,Female,Handbag,41.98275104739197,New York,M,Baby blue,Summer,5.0,2-Day Shipping,Yes,2,Debit Card,
3173,1103,42.0,Female,T-shirt,47.28820022091208,Texas,M,Periwinkle,Spring,5.0,Standard,Yes,2,Debit Card,
3174,1257,26.0,Female,Backpack,42.55903224656878,West Virginia,S,Lavender,Winter,4.0,2-Day Shipping,Yes,20,Debit Card,
3175,1236,36.0,Male,Jacket,54.28456331795234,Idaho,M,Muted mustard yellow,Winter,2.0,2-Day Shipping,Yes,6,Debit Card,
3176,174,39.0,Female,Scarf,59.72604744074817,Hawaii,M,Burnt orange,Winter,,2-Day Shipping,Yes,1,Debit Card,
3177,1516,21.0,Male,Socks,44.02481389437648,Indiana,S,Lemon yellow,Winter,,2-Day Shipping,Yes,1,Debit Card,
3178,175,20.0,Female,Handbag,48.70007486700588,Vermont,L,Periwinkle,Spring,4.0,2-Day Shipping,Yes,13,Debit Card,
3179,1377,33.0,Male,Sweater,47.18056101593648,New Jersey,L,Muted mustard yellow,Winter,,2-Day Shipping,Yes,3,Debit Card,
3180,39,36.0,Female,Shorts,49.033684025779415,Florida,M,Periwinkle,Summer,,2-Day Shipping,Yes,3,Debit Card,
3181,242,37.0,Male,Backpack,44.42184304415586,Delaware,M,Baby blue,Winter,,2-Day Shipping,Yes,1,Debit Card,
